replicate,absolute_reduction_task_minus_gold,relative_reduction,goal_success_difference_gold_minus_task
2894,0.029477960565919337,0.10054641895335589,0.0
2895,-0.018534350287529283,-0.07588051266525381,0.0
2896,-0.007980218775047454,-0.03187262710275906,0.0
2897,0.0027968942389199336,0.01016599420471566,0.0
2898,-0.03492437363378709,-0.15195397282926984,0.0
2899,-0.02561712239290842,-0.11177496314981686,0.0
2900,0.05559497316640097,0.18666503464394504,0.0
2901,0.00927841680272129,0.033307396117712225,0.0
2902,0.0007519672830333946,0.002887939542173654,0.0
2903,-0.03405081321277109,-0.14797546708449594,0.0
2904,-0.03224456234503506,-0.1372221362265409,0.0
2905,0.021730654071796168,0.08100704934541794,0.0
2906,0.00015904725739790404,0.0006151305077061794,0.0
2907,0.03745246171911654,0.13238186311431424,0.0
2908,0.06021419007185291,0.2030594351854316,0.0
2909,-0.007703557422708229,-0.030769803177437827,0.0
2910,0.004601552067882597,0.01649099492454749,0.0
2911,-0.01836500845139849,-0.07211625269939408,0.0
2912,-0.004678196024254511,-0.018364065356677967,0.0
2913,0.02330281706661147,0.08453135989599664,0.0
2914,-0.024119880147546763,-0.09858452831215478,0.0
2915,-0.02438438074460131,-0.09969853396654954,0.0
2916,-0.04957521724679334,-0.21649535408925735,0.0
2917,0.04165108506263876,0.14485171059243426,0.0
2918,-0.03362703643825399,-0.147145333191845,0.0
2919,-0.011825952578659399,-0.048756877480628596,0.0
2920,-0.025174334749182903,-0.10301602772363004,0.0
2921,-0.018617411900518688,-0.07444713561670532,0.0
2922,0.006532414058713548,0.025919685782966974,0.0
2923,-0.012267000757255009,-0.046410385989249854,0.0
2924,0.0874233896273181,0.2576818747684306,0.0
2925,-0.05758834825050199,-0.23637845133478555,0.0
2926,-0.013444160655787823,-0.060106453011486406,0.0
2927,-0.026254286110979325,-0.10874968150547822,0.0
2928,-0.028825078042826746,-0.12832666496272935,0.0
2929,-0.03813600909351886,-0.16293597801552862,0.0
2930,-0.02818045785156939,-0.11907939984427421,0.0
2931,0.005198367497572742,0.019693699756700433,0.0
2932,0.10736399097320515,0.29418892130877344,0.0
2933,0.014033231776122812,0.05130757210856653,0.0
2934,-0.01762035603905765,-0.07565334568738984,0.0
2935,0.03257910649255019,0.11361919076019952,0.0
2936,-0.0017092097028045816,-0.006087471924532242,0.0
2937,-0.026577425750291095,-0.10545236668663886,0.0
2938,-0.006692113986775827,-0.02672209026128269,0.0
2939,-0.03508968834552559,-0.14608260325406752,0.0
2940,0.02627006960222672,0.10143587568952282,0.0
2941,-0.03539292419350301,-0.1530210124309604,0.0
2942,-0.04002691109482734,-0.17692097886203506,0.0
2943,0.005790654182934896,0.02259237646050098,0.0
2944,0.04011443412014187,0.14167889149685273,0.0
2945,0.09168567617115139,0.28516266416358105,0.0
2946,-0.03621349683494876,-0.15765673874609007,0.0
2947,0.04459322438267921,0.1566579360921948,0.0
2948,-0.001657479141835505,-0.006239921475145431,0.0
2949,-0.040474407221323505,-0.1748432989573482,0.0
2950,-0.015133325971168593,-0.0609845269067505,0.0
2951,0.08957881265256915,0.27045745261001425,0.0
2952,-0.015452459728030471,-0.06250065475878677,0.0
2953,0.0034817121171885623,0.013540448304627067,0.0
2954,-0.03531315384646083,-0.15446169182463285,0.0
2955,0.012470821779864194,0.04444976942601262,0.0
2956,-0.050608422328105945,-0.22737966840079518,0.0
2957,-0.028965895470689812,-0.1242218999787792,0.0
2958,0.03352852582293531,0.11567160953983602,0.0
2959,0.029493809792049408,0.10578663711048882,0.0
2960,0.035416389227734296,0.12450309836912334,0.0
2961,-0.028087149637032766,-0.1172258006402759,0.0
2962,-0.013799958518364908,-0.05473818671561708,0.0
2963,-0.0358951401543095,-0.14504140934444829,0.0
2964,0.0010230831005548224,0.00386172900312398,0.0
2965,-0.02620948423113781,-0.10598151111859852,0.0
2966,-0.020219052266091164,-0.08169949981531927,0.0
2967,-0.03375426882801846,-0.13831419558831498,0.0
2968,-0.027692294394744826,-0.11777814539104872,0.0
2969,0.040780304457352756,0.1386022185762363,0.0
2970,0.006836841395190196,0.026863626802799214,0.0
2971,0.04797769575567984,0.16542791773421442,0.0
2972,-0.04021812148537518,-0.16605876438122064,0.0
2973,-0.016130005030079664,-0.07008280390633331,0.0
2974,-0.020009284188684584,-0.08513407925929607,0.0
2975,-0.007241023152895876,-0.02694146044597013,0.0
2976,-0.025131292174338044,-0.10950063018818719,0.0
2977,0.029307493231933768,0.10152626938912883,0.0
2978,-0.0025186914654015125,-0.009893158084549913,0.0
2979,-0.011654770826165561,-0.04433511365787728,0.0
2980,-0.032958764882238256,-0.13693052501994937,0.0
2981,-0.014674859917933741,-0.06263571235676788,0.0
2982,0.01871406269060849,0.06792975264283306,0.0
2983,-0.03886502003780021,-0.16592191867538333,0.0
2984,0.0006672732787382785,0.0025882352941177696,0.0
2985,-0.02886249268844468,-0.1165865605613189,0.0
2986,-0.03475092935588883,-0.15624128158818273,0.0
2987,-0.03972269757278654,-0.16766955495619423,0.0
2988,0.0016750049021393432,0.006565703177725445,0.0
2989,-0.053807413018647915,-0.23628472673406256,0.0
2990,0.028587216979564234,0.10216988671339253,0.0
2991,-0.024795130431820994,-0.10708575537328067,0.0
2992,0.015287820055590456,0.0599494631544079,0.0
2993,0.04263983710624031,0.14010232192050387,0.0
2994,-0.009096192083849541,-0.035216734579176574,0.0
2995,0.04364748396288365,0.14723151291397454,0.0
2996,0.016494977045435788,0.05863280050211673,0.0
2997,0.002862801717512631,0.0117149785270695,0.0
2998,-0.025061757204614343,-0.10245408970785562,0.0
2999,0.03817545729310434,0.13312467158621002,0.0
3000,-0.028816308851747602,-0.12080413662180321,0.0
3001,-0.025106769388588218,-0.10320675559380371,0.0
3002,0.06474360659504344,0.22149491851118808,0.0
3003,0.008125333943973745,0.02946549671990479,0.0
3004,-0.026793220754202235,-0.11124596170628387,0.0
3005,-0.02111161987658003,-0.0871748318868568,0.0
3006,0.021009447719577967,0.07799430308581719,0.0
3007,-0.004879144020687232,-0.019283965728274302,0.0
3008,0.01964302639036014,0.06773955424322725,0.0
3009,0.05924191063174117,0.19281845536609837,0.0
3010,0.00030464420099690637,0.001197265684422475,0.0
3011,-0.05071710044048472,-0.21968817713038427,0.0
3012,0.01449179895922531,0.05723651689778064,0.0
3013,0.001982580027176939,0.00784694057485452,0.0
3014,-0.02326893367355795,-0.09607459488127747,0.0
3015,0.03712995792558976,0.13296258676146946,0.0
3016,-0.0660883151525711,-0.30967347672689444,0.0
3017,-0.05310583125169635,-0.2311050811420685,0.0
3018,-0.019653908739001802,-0.077584835546619,0.0
3019,-0.044496659265342575,-0.19163591904460422,0.0
3020,-0.04279826101373979,-0.19506765238396054,0.0
3021,-0.026406696109570416,-0.1037255023183926,0.0
3022,0.05694293199966399,0.17817981034191585,0.0
3023,0.050334657366281566,0.17024649215449608,0.0
3024,-0.0007738291173524092,-0.003012955709551076,0.0
3025,-0.057822011121457434,-0.2711103661948225,0.0
3026,-0.010386071174239758,-0.04258918640297346,0.0
3027,-0.005526547620962191,-0.024725582213410282,0.0
3028,0.03730680785887619,0.12554282644625972,0.0
3029,-0.016921168901635558,-0.07378739225959113,0.0
3030,0.03414029134379076,0.11904133198799119,0.0
3031,-0.02147516958303214,-0.0821963931616619,0.0
3032,-0.017496495668542444,-0.07111136407032603,0.0
3033,-0.00715160895079639,-0.02879023883696771,0.0
3034,0.03313569116215334,0.1272318176330766,0.0
3035,-0.021116556194864106,-0.0847918656223191,0.0
3036,-0.01168215035789294,-0.04674262562167727,0.0
3037,0.05870795347375041,0.19017311608961307,0.0
3038,-0.02638528165316198,-0.10877586066147306,0.0
3039,0.00042199494554368,0.0016831514647199868,0.0
3040,0.018981072803603893,0.06921147278387274,0.0
3041,0.0010838262435164392,0.003970128097200607,0.0
3042,-0.0527948694059637,-0.24229698343266784,0.0
3043,-0.01721763085399447,-0.06887052341597788,0.0
3044,-0.052815290008827426,-0.23475693543847626,0.0
3045,-0.029631722882033806,-0.1251483012091823,0.0
3046,-0.03213277401946488,-0.14167632181309514,0.0
3047,-0.011957226800976828,-0.04720480521192276,0.0
3048,0.020789141046566012,0.07950241587879163,0.0
3049,-0.037109069666739075,-0.16045166859641105,0.0
3050,-0.05781537887921531,-0.2612176703765583,0.0
3051,0.025569877809493047,0.09339793863600226,0.0
3052,0.008482621770096788,0.03444583469703945,0.0
3053,0.04197020556495684,0.15513899855412785,0.0
3054,-0.053028288014697555,-0.2393809280663479,0.0
3055,0.008131615215855315,0.03134575795151721,0.0
3056,0.025788863472566037,0.09162565963795061,0.0
3057,0.026452585668027523,0.09808888869797998,0.0
3058,0.036208016344979777,0.12107990589741689,0.0
3059,-0.02522687695553072,-0.10210735928255239,0.0
3060,-0.00044523715644700923,-0.0016845055604745994,0.0
3061,0.017653295088228355,0.06608825529006868,0.0
3062,-0.014847128875457055,-0.06221130296703858,0.0
3063,0.05168887221211105,0.1694793613454273,0.0
3064,-0.005085371029434849,-0.019496795370477334,0.0
3065,-0.013758148403971604,-0.0524090885987211,0.0
3066,0.024483697215401445,0.08796797406595563,0.0
3067,-0.026330005287926395,-0.10801972012573904,0.0
3068,0.004028458384053635,0.014799520856724415,0.0
3069,-0.006409918227380629,-0.024816176470588196,0.0
3070,-0.023927144975844722,-0.09588175586219079,0.0
3071,0.016792400880307423,0.06105827074183912,0.0
3072,-0.03440317149994568,-0.150403608736942,0.0
3073,-0.00872394211872235,-0.03428126446883621,0.0
3074,0.0011359730894514586,0.004455791037119822,0.0
3075,-0.03376098365529187,-0.14519373352900045,0.0
3076,-0.014006118771216602,-0.05258189370338893,0.0
3077,-0.007520489371893646,-0.029812125114277475,0.0
3078,0.07912244144261005,0.23013411606162137,0.0
3079,0.005765615455044337,0.021634281845074623,0.0
3080,-0.0056277608054072226,-0.020778011330518726,0.0
3081,-0.02052811281856748,-0.08624796914791336,0.0
3082,0.017265574452721866,0.06018816384486483,0.0
3083,-0.05057621075418625,-0.23048301757979162,0.0
3084,0.08262559235729955,0.246127245761157,0.0
3085,0.025833084363029946,0.08967219902561353,0.0
3086,-0.018066432722135484,-0.06973518577706027,0.0
3087,-0.03497896632869715,-0.1524424096382006,0.0
3088,0.038828636771099656,0.12653384239649226,0.0
3089,0.006713404340004087,0.026190853865358566,0.0
3090,0.014488801443528099,0.05154031658537476,0.0
3091,-0.024432927933944193,-0.10549165951071568,0.0
3092,-0.021140355919199716,-0.09054807314064303,0.0
3093,-0.02016929459503236,-0.08062886869247668,0.0
3094,0.0477016477913757,0.15579934299107456,0.0
3095,0.013236121422366076,0.050165968851089884,0.0
3096,-0.002999318454956462,-0.012400605152399456,0.0
3097,-0.036242636615776064,-0.15591930844937446,0.0
3098,-0.04548177726978661,-0.19047877258975304,0.0
3099,-0.021685239223217523,-0.08596559078454281,0.0
3100,-0.02741158212856326,-0.12547045188305375,0.0
3101,0.07888539791362606,0.2448140983056044,0.0
3102,0.015629788538155054,0.054838709677419294,0.0
3103,0.04518608616426373,0.15065153623645602,0.0
3104,-0.022821208187026182,-0.09169381497367866,0.0
3105,0.018839032219632124,0.0689512751781663,0.0
3106,-0.030166510368187904,-0.12955405201818526,0.0
3107,-0.003024564818683406,-0.011548970491570432,0.0
3108,0.040366890031958313,0.13402808322594423,0.0
3109,0.049013455262493094,0.17025443086235237,0.0
3110,0.00045107394053875427,0.0018267127701090643,0.0
3111,0.008844952056437039,0.03326817552758977,0.0
3112,-0.01416034617314732,-0.055858400845368195,0.0
3113,0.03914252801845303,0.1350582374982699,0.0
3114,-0.004366606907766524,-0.016182419763686937,0.0
3115,-0.03304148525547043,-0.14303874730953334,0.0
3116,-0.018028227581622508,-0.07260830965071621,0.0
3117,-0.04888747060764115,-0.2216360821619146,0.0
3118,0.05242178795380115,0.18356200776407358,0.0
3119,-0.018097978185273866,-0.06946040671333457,0.0
3120,0.02841881812046665,0.09912075633780501,0.0
3121,-0.02788703719251115,-0.11272785892154918,0.0
3122,0.006451136965842874,0.025095462318738826,0.0
3123,-0.01805298098538577,-0.07450063124656237,0.0
3124,0.0323817503277371,0.11431895882475879,0.0
3125,0.0022007108872943437,0.00843812596131687,0.0
3126,-0.014602514961856383,-0.055376847318458766,0.0
3127,-0.011927999946824142,-0.046703999791790296,0.0
3128,0.04346385084782858,0.15400911140982212,0.0
3129,-0.024472272589642186,-0.09931494215035527,0.0
3130,-0.023326135047074842,-0.09527739738133555,0.0
3131,-0.03731274891225639,-0.14483350928355151,0.0
3132,0.0002666785190452714,0.0010546500479385614,0.0
3133,0.04769894894894894,0.15966175380401318,0.0
3134,0.03521294891400556,0.12326419201837316,0.0
3135,0.06163780263956564,0.2000200875728614,0.0
3136,0.009339659537372091,0.035342730005945365,0.0
3137,0.040141478225753646,0.14154030260685505,0.0
3138,0.03410254731722506,0.12043049510151255,0.0
3139,0.04441466687059614,0.14995721205373833,0.0
3140,-0.033534544715900144,-0.14517539976000654,0.0
3141,-0.02354317109754095,-0.10579019159405509,0.0
3142,0.026981143037946298,0.09644816759429138,0.0
3143,0.05226299085742303,0.168391356542617,0.0
3144,-0.03995541487747603,-0.1661404112087202,0.0
3145,0.018542174647502074,0.062314757026502576,0.0
3146,0.023848608085508177,0.09224251103950355,0.0
3147,0.009808628135021535,0.03365500475356909,0.0
3148,-0.021958127998148447,-0.0850591215501857,0.0
3149,0.008057405816804197,0.02930527970870562,0.0
3150,-0.007439974242503977,-0.02875123302288617,0.0
3151,0.031122808310607764,0.11038496588932831,0.0
3152,-0.03141869144850956,-0.13838894443468025,0.0
3153,0.02945524624721535,0.10610257350888815,0.0
3154,-0.007873655597809726,-0.031044699214221202,0.0
3155,0.006442302157484564,0.02619973915079081,0.0
3156,0.01850441316557483,0.0671786187176418,0.0
3157,-0.010537342273823747,-0.041205909380080535,0.0
3158,0.07557153911958012,0.2417981424783307,0.0
3159,0.012803118387057666,0.04761024023932969,0.0
3160,-0.027433896888809067,-0.11295334813348837,0.0
3161,-0.020930217833668635,-0.08484027353224637,0.0
3162,0.006007549084911357,0.02552079122537531,0.0
3163,0.029814262320267848,0.10292214963701116,0.0
3164,-0.0429327983610808,-0.18018533879181953,0.0
3165,-0.010139533143797674,-0.040117815092468485,0.0
3166,0.024114819914991314,0.08484458237909472,0.0
3167,-0.024050969462008076,-0.10453603188769603,0.0
3168,0.09761600848415297,0.2823956595533178,0.0
3169,0.009150958704059298,0.03411941163866453,0.0
3170,0.00618023031095577,0.02341125044482329,0.0
3171,-0.016001428747561358,-0.06483470467234802,0.0
3172,-0.012748561521426227,-0.051741470385405726,0.0
3173,0.024976574221192482,0.09194079483584908,0.0
3174,-0.03277122959914999,-0.1508083436183106,0.0
3175,0.010696647850204855,0.039953360320406014,0.0
3176,-0.03528817073099558,-0.1458206569648543,0.0
3177,-0.0077822080816092876,-0.03004896170960834,0.0
3178,0.03731006088358496,0.12814345518131798,0.0
3179,-0.02457170661054156,-0.10783899883296501,0.0
3180,-0.05606539130927948,-0.24929075778590343,0.0
3181,0.03316855307304847,0.12069166645949304,0.0
3182,-0.055529794114390685,-0.23196910422309158,0.0
3183,0.003417403677541786,0.013580746056614048,0.0
3184,0.062379795811028566,0.2008766798038828,0.0
3185,-0.05398385291287916,-0.25218271836616174,0.0
3186,-0.001263296104241446,-0.005129658686372716,0.0
3187,-0.015023210710148949,-0.05939000257345432,0.0
3188,-0.004918390609904039,-0.019791651049697885,0.0
3189,-0.036222901976926986,-0.15856149594728522,0.0
3190,0.059377801047280715,0.20634107869358723,0.0
3191,0.011136374409713323,0.04050583241180042,0.0
3192,0.06043423114228158,0.19073783359497648,0.0
3193,-0.01205864115441177,-0.050099908620826486,0.0
3194,-0.01734991979433359,-0.06603910912708057,0.0
3195,0.01401859888266127,0.05113871335935939,0.0
3196,-0.017730942230801516,-0.07325121957402726,0.0
3197,0.003062753393266393,0.011209677419354998,0.0
3198,-0.008787330402987792,-0.03383421093939517,0.0
3199,0.018215422604552445,0.06614550068327085,0.0
3200,0.0280150874385644,0.09983446729751569,0.0
3201,-0.02004068975473744,-0.07653122463386311,0.0
3202,-0.06986700872059359,-0.3159124247523563,0.0
3203,-0.0063948160057134,-0.02534354547805322,0.0
3204,-0.047781262098850336,-0.21186971629490223,0.0
3205,0.036183550387105634,0.12313208191432962,0.0
3206,0.038961855476145724,0.13169918856259674,0.0
3207,0.03849494733425307,0.12853795104807952,0.0
3208,-0.017063105670700573,-0.06901078293483343,0.0
3209,-0.006452056957540975,-0.026126560363568446,0.0
3210,0.036486734867185816,0.1278011301497685,0.0
3211,0.01912652400822784,0.07258383650127016,0.0
3212,0.03249798831697709,0.11000914768576713,0.0
3213,-0.025705009625328873,-0.10445114369493214,0.0
3214,-0.007733631178215961,-0.030843433650694044,0.0
3215,-0.02975334995344514,-0.1272967918732291,0.0
3216,0.031172174029316935,0.1108041469863056,0.0
3217,-0.01941145040771952,-0.08068113561644835,0.0
3218,-0.004095057839669902,-0.016007524481566796,0.0
3219,0.042611637027786975,0.14596942327757634,0.0
3220,0.03411046728300127,0.11151234415198902,0.0
3221,0.011226502302130958,0.04170725882760863,0.0
3222,-0.011965233982097007,-0.0492956162619728,0.0
3223,-0.03126531389920928,-0.131329331732693,0.0
3224,-0.023484188754511276,-0.09466105977203952,0.0
3225,0.002738969612361919,0.010566856206583338,0.0
3226,-0.03042114117216202,-0.12901092753817855,0.0
3227,-0.02018437910546253,-0.08109539548400371,0.0
3228,0.06668315239773362,0.21187176907248034,0.0
3229,0.006107207246965174,0.024024988137423327,0.0
